customer_id	tenure	monthly_charges	total_charges	contract	payment_method	internet_service	tech_support	online_security	support_calls	churn
10844	27	25.23	681.21	One year	Cash	Fiber	Yes	No	2	Yes
10845	65	114.8	7462	Two year	Cash	Fiber	No	Yes	0	No
10846	34	77.12	2622.08	One year	Credit	Fiber	No	Yes	4	No
10847	62	67.77	4201.74	Month-to-month	Cash	Fiber	No	Yes	1	No
10848	62	105.91	6566.42	Month-to-month	Debit	Fiber	No	No	1	Yes
10849	38	113.67	4319.46	Month-to-month	Debit	None	No	No	2	No
10850	26	42.03	1092.78	Month-to-month	UPI	DSL	No	No	1	No
10851	24	101.01	2424.24	Month-to-month	Debit	None	No	No	1	Yes
10852	39	103.11	4021.29	Month-to-month	Debit	Fiber	No	No	4	Yes
10853	21	25.44	534.24	Month-to-month	Credit	DSL	Yes	Yes	1	No
10854	47	91.19	4285.93	Two year	Cash	Fiber	Yes	No	1	No
10855	48	26.3	1262.4	Two year	Cash	DSL	No	Yes	2	No
10856	13	79.47	1033.11	Month-to-month	Cash	None	No	Yes	0	No
10857	3	86.92	260.76	Month-to-month	Credit	Fiber	No	Yes	3	Yes
10858	32	56.71	1814.72	Month-to-month	Cash	None	No	No	1	No
10859	35	108.08	3782.8	Two year	UPI	Fiber	Yes	Yes	2	No
10860	19	100.05	1900.95	Month-to-month	Cash	Fiber	Yes	Yes	2	No
10861	14	112.6	1576.4	Month-to-month	Debit	DSL	No	No	0	Yes
10862	48	51.49	2471.52	Month-to-month	Credit	DSL	No	No	0	Yes
10863	68	22.15	1506.2	Month-to-month	UPI	DSL	No	Yes	3	Yes
10864	45	101.15	4551.75	Month-to-month	Credit	DSL	No	Yes	0	Yes
10865	19	42.3	803.7	Month-to-month	UPI	Fiber	No	Yes	0	Yes
10866	64	66.72	4270.08	One year	UPI	Fiber	No	Yes	3	No
10867	66	101.73	6714.18	Month-to-month	Debit	Fiber	Yes	No	3	Yes
10868	66	41.61	2746.26	Month-to-month	Cash	Fiber	Yes	No	1	Yes
10869	45	51.19	2303.55	Month-to-month	Cash	Fiber	No	No	2	No
10870	67	63.91	4281.97	Month-to-month	UPI	DSL	No	Yes	0	Yes
10871	69	47.18	3255.42	Month-to-month	UPI	None	No	No	0	No
10872	3	66.13	198.39	Month-to-month	Cash	DSL	No	No	0	Yes
10873	38	20.96	796.48	Month-to-month	Credit	Fiber	No	Yes	1	No
10874	42	41.22	1731.24	One year	UPI	DSL	No	No	0	No
10875	40	103.26	4130.4	Month-to-month	UPI	Fiber	No	Yes	2	No
10876	50	61.35	3067.5	Month-to-month	Credit	DSL	No	Yes	0	No
10877	35	83.64	2927.4	Two year	Credit	Fiber	No	No	0	Yes
10878	24	43.23	1037.52	One year	Cash	Fiber	No	Yes	2	No
10879	17	84.99	1444.83	Two year	Cash	DSL	No	No	0	No
10880	40	120	4800	Month-to-month	Credit	DSL	Yes	Yes	1	No
10881	66	79.53	5248.98	Month-to-month	Credit	Fiber	Yes	No	1	No
10882	44	82.84	3644.96	Month-to-month	Debit	DSL	Yes	No	1	No
10883	23	31.15	716.45	One year	Debit	DSL	No	No	2	No
10884	6	60.34	362.04	Month-to-month	Cash	DSL	No	No	2	No
10885	66	106.07	7000.62	Month-to-month	UPI	DSL	No	Yes	1	Yes
10886	21	103.43	2172.03	One year	Credit	DSL	No	No	3	No
10887	35	72.24	2528.4	One year	Cash	Fiber	Yes	Yes	3	No
10888	29	110.35	3200.15	Two year	Debit	Fiber	No	Yes	1	Yes
10889	7	34.29	240.03	Two year	UPI	DSL	Yes	Yes	2	Yes
10890	53	85.82	4548.46	One year	Debit	DSL	No	Yes	2	No
10891	37	44.89	1660.93	Month-to-month	Debit	DSL	No	Yes	2	No
10892	23	84.56	1944.88	Month-to-month	Debit	DSL	Yes	Yes	0	No
10893	8	28.74	229.92	Month-to-month	UPI	Fiber	No	No	1	Yes
10894	48	114.36	5489.28	Month-to-month	Debit	Fiber	No	No	2	Yes
10895	10	98.63	986.3	Month-to-month	Cash	DSL	No	Yes	0	Yes
10896	24	40.1	962.4	Month-to-month	UPI	DSL	Yes	No	2	No
10897	47	83.73	3935.31	Month-to-month	Credit	DSL	Yes	No	0	No
10898	53	95.91	5083.23	Two year	Credit	None	No	Yes	2	Yes
10899	39	40.94	1596.66	Two year	Credit	None	No	No	4	Yes
10900	67	29.33	1965.11	One year	Credit	DSL	No	No	2	No
10901	66	55.18	3641.88	Month-to-month	Debit	DSL	Yes	No	2	No
10902	6	33.58	201.48	Two year	Debit	Fiber	Yes	Yes	5	Yes
10903	21	76.57	1607.97	Month-to-month	Credit	DSL	No	No	0	No
10904	36	62.41	2246.76	Month-to-month	UPI	Fiber	Yes	No	0	No
10905	3	66.24	198.72	Two year	Debit	Fiber	No	No	0	No
10906	42	74.29	3120.18	Month-to-month	Debit	DSL	No	No	1	No
10907	45	118.21	5319.45	Two year	UPI	Fiber	No	Yes	3	Yes
10908	44	99.26	4367.44	Month-to-month	UPI	None	No	No	3	Yes
10909	33	82.95	2737.35	Two year	Cash	DSL	Yes	No	2	No
10910	60	56.37	3382.2	Month-to-month	UPI	DSL	Yes	Yes	1	No
10911	70	22.71	1589.7	Month-to-month	Credit	Fiber	Yes	Yes	3	No
10912	26	31.65	822.9	Month-to-month	Credit	Fiber	No	Yes	1	Yes
10913	21	93.09	1954.89	Month-to-month	UPI	DSL	Yes	No	1	No
10914	2	56.92	113.84	Month-to-month	Cash	DSL	No	Yes	1	Yes
10915	47	53.44	2511.68	Month-to-month	Cash	DSL	No	Yes	2	No
10916	30	108.9	3267	Month-to-month	Credit	Fiber	Yes	No	0	Yes
10917	27	68.45	1848.15	Two year	Credit	DSL	No	Yes	2	No
10918	71	109.96	7807.16	Month-to-month	UPI	Fiber	No	No	2	No
10919	20	108.66	2173.2	Month-to-month	Debit	DSL	No	No	0	Yes
10920	50	28.02	1401	One year	Cash	DSL	Yes	No	3	Yes
10921	23	114.54	2634.42	Month-to-month	Credit	Fiber	No	No	2	No
10922	13	27.7	360.1	Month-to-month	UPI	DSL	No	No	1	No
10923	4	116.35	465.4	Month-to-month	UPI	Fiber	Yes	No	2	Yes
10924	14	65.26	913.64	Month-to-month	UPI	Fiber	No	No	2	No
10925	20	96.09	1921.8	One year	Cash	Fiber	Yes	No	5	No
10926	13	90.61	1177.93	Month-to-month	Debit	DSL	Yes	No	3	Yes
10927	3	71.85	215.55	Two year	UPI	DSL	No	No	2	Yes
10928	47	81.95	3851.65	One year	UPI	DSL	No	Yes	2	No
10929	3	114.99	344.97	One year	Debit	Fiber	No	Yes	1	Yes
10930	1	112.74	112.74	Two year	UPI	Fiber	No	Yes	1	No
10931	24	85.43	2050.32	Month-to-month	Credit	Fiber	No	No	3	Yes
10932	35	85.77	3001.95	One year	Cash	Fiber	No	No	0	No
10933	14	44.69	625.66	One year	Debit	Fiber	No	Yes	1	No
10934	67	102.86	6891.62	Month-to-month	Debit	DSL	No	Yes	2	Yes
10935	13	83.26	1082.38	One year	Cash	None	Yes	No	1	No
10936	47	102.62	4823.14	Two year	UPI	DSL	Yes	Yes	2	No
10937	50	85.79	4289.5	Month-to-month	Cash	None	No	No	2	Yes
10938	26	49.93	1298.18	Month-to-month	Credit	Fiber	No	No	5	Yes
10939	3	38.95	116.85	Month-to-month	Debit	DSL	No	No	1	Yes
10940	51	27.7	1412.7	One year	UPI	DSL	No	No	1	No
10941	40	78.6	3144	Month-to-month	UPI	Fiber	No	No	2	No
10942	68	48.41	3291.88	One year	Cash	Fiber	No	No	2	No
10943	36	83.05	2989.8	Month-to-month	Debit	Fiber	No	No	3	Yes
10944	51	25.87	1319.37	Month-to-month	Cash	None	Yes	Yes	4	No
10945	1	57.57	57.57	One year	Debit	Fiber	Yes	No	2	No
10946	33	46.06	1519.98	One year	Cash	None	No	No	2	No
10947	7	57.03	399.21	One year	UPI	DSL	No	Yes	1	No
10948	52	25.43	1322.36	Two year	Cash	DSL	No	No	2	No
10949	11	92.42	1016.62	Month-to-month	Debit	DSL	No	Yes	0	Yes
10950	27	31.67	855.09	Month-to-month	Credit	Fiber	No	Yes	0	No
10951	14	21.44	300.16	Month-to-month	Cash	DSL	No	No	2	Yes
10952	46	114.63	5272.98	Two year	Credit	Fiber	Yes	No	4	No
10953	10	39.29	392.9	One year	UPI	Fiber	Yes	Yes	2	No
10954	24	102.81	2467.44	Month-to-month	Cash	DSL	No	No	1	Yes
10955	61	116.45	7103.45	Month-to-month	Credit	DSL	No	No	0	Yes
10956	18	73.41	1321.38	One year	Cash	DSL	Yes	No	0	No
10957	9	72.61	653.49	Month-to-month	Cash	Fiber	Yes	Yes	2	Yes
10958	17	56.74	964.58	Month-to-month	UPI	DSL	Yes	No	1	No
10959	58	62.56	3628.48	Month-to-month	Debit	Fiber	No	No	1	No
10960	13	68.21	886.73	Month-to-month	Debit	DSL	No	No	0	Yes
10961	50	35.21	1760.5	One year	Cash	None	No	No	2	No
10962	6	56.47	338.82	Month-to-month	UPI	DSL	No	Yes	1	No
10963	51	101.61	5182.11	One year	Cash	DSL	No	Yes	4	Yes
10964	36	38.24	1376.64	Month-to-month	UPI	DSL	Yes	No	2	No
10965	71	92.99	6602.29	Month-to-month	Debit	DSL	No	No	1	Yes
10966	25	85.16	2129	Month-to-month	UPI	Fiber	No	No	2	Yes
10967	11	25.73	283.03	Month-to-month	Cash	Fiber	Yes	Yes	2	No
10968	44	22.24	978.56	Month-to-month	Credit	Fiber	No	No	3	Yes
10969	14	55.25	773.5	Month-to-month	Credit	DSL	No	Yes	0	No
10970	29	89.22	2587.38	Two year	Cash	DSL	No	Yes	0	No
10971	50	53.04	2652	Two year	Credit	Fiber	No	No	2	No
10972	5	86.77	433.85	One year	Cash	Fiber	No	Yes	0	Yes
10973	72	86.55	6231.6	Month-to-month	Cash	None	Yes	Yes	2	No
10974	69	100.66	6945.54	One year	Debit	Fiber	No	No	2	No
10975	57	29.95	1707.15	Month-to-month	Debit	DSL	No	Yes	1	No
10976	26	77.71	2020.46	Month-to-month	Debit	DSL	No	No	1	No
10977	6	26.25	157.5	One year	Cash	None	Yes	No	0	No
10978	16	37.59	601.44	Month-to-month	UPI	Fiber	No	Yes	1	No
10979	60	52.55	3153	Month-to-month	Cash	DSL	Yes	No	2	No
10980	12	90.74	1088.88	One year	Debit	Fiber	No	Yes	3	No
10981	3	117.39	352.17	Month-to-month	Debit	DSL	No	No	0	No
10982	63	54.25	3417.75	Month-to-month	Credit	Fiber	No	No	1	No
10983	64	72.11	4615.04	One year	Debit	Fiber	No	No	0	No
10984	62	45.91	2846.42	Month-to-month	UPI	Fiber	No	Yes	4	Yes
10985	6	87.55	525.3	One year	Cash	DSL	No	No	3	Yes
10986	19	56.66	1076.54	Month-to-month	UPI	DSL	Yes	No	2	No
10987	18	68.16	1226.88	Month-to-month	Cash	DSL	Yes	No	0	Yes
10988	43	76.78	3301.54	Two year	Credit	DSL	No	No	2	No
10989	3	88.62	265.86	Month-to-month	Credit	DSL	No	Yes	1	Yes
10990	72	26.01	1872.72	Month-to-month	UPI	DSL	Yes	No	0	No
10991	38	75.49	2868.62	Month-to-month	Credit	DSL	No	Yes	0	No
10992	68	63.12	4292.16	Month-to-month	Cash	Fiber	No	Yes	1	No
10993	44	33.38	1468.72	Month-to-month	Credit	DSL	No	No	3	Yes
10994	63	40.8	2570.4	Month-to-month	Cash	Fiber	No	Yes	1	No
10995	42	108.39	4552.38	Month-to-month	Cash	None	No	Yes	3	Yes
10996	64	107.18	6859.52	Month-to-month	UPI	DSL	No	No	0	Yes
10997	54	23.33	1259.82	Two year	Cash	DSL	No	No	2	No
10998	71	88.94	6314.74	One year	Credit	Fiber	Yes	Yes	0	No
10999	37	75.42	2790.54	Month-to-month	UPI	Fiber	No	No	2	No
11000	4	113.98	455.92	Month-to-month	Cash	Fiber	Yes	No	2	Yes
11001	2	110.8	221.6	Two year	Cash	DSL	No	Yes	1	No
11002	44	77.96	3430.24	Month-to-month	Cash	Fiber	No	No	0	Yes
11003	67	33.9	2271.3	Month-to-month	UPI	Fiber	No	Yes	2	No
11004	68	65.98	4486.64	Month-to-month	Cash	Fiber	No	Yes	0	No
11005	62	92.52	5736.24	Two year	UPI	Fiber	Yes	No	1	No
11006	1	115.17	115.17	Month-to-month	Credit	DSL	Yes	No	3	Yes
11007	17	56.38	958.46	Month-to-month	UPI	DSL	No	Yes	1	No
11008	16	98.47	1575.52	One year	Debit	Fiber	Yes	No	1	No
11009	9	88.33	794.97	Two year	Debit	DSL	No	No	0	No
11010	53	27.83	1474.99	One year	Cash	Fiber	No	Yes	3	No
11011	59	75.8	4472.2	Month-to-month	Cash	DSL	Yes	No	1	No
11012	9	38.35	345.15	Two year	Debit	Fiber	No	No	0	No
11013	12	88.35	1060.2	Month-to-month	Credit	DSL	No	Yes	3	Yes
11014	41	81.01	3321.41	One year	UPI	DSL	Yes	No	1	No
11015	15	117.3	1759.5	Month-to-month	Debit	Fiber	No	No	0	Yes
11016	66	113.54	7493.64	One year	UPI	Fiber	No	No	1	Yes
11017	11	20.94	230.34	Month-to-month	Credit	Fiber	No	No	1	No
11018	8	28	224	Month-to-month	Credit	DSL	Yes	No	1	No
11019	55	96.91	5330.05	Month-to-month	Debit	None	No	No	2	Yes
11020	6	88.56	531.36	Month-to-month	Cash	DSL	Yes	No	1	Yes
11021	53	100.09	5304.77	One year	Credit	Fiber	Yes	No	1	No
11022	20	46.68	933.6	One year	Credit	Fiber	No	No	1	No
11023	39	104.93	4092.27	Two year	UPI	DSL	Yes	No	2	No
11024	72	64.24	4625.28	Month-to-month	UPI	Fiber	No	No	2	Yes
11025	34	46.19	1570.46	Month-to-month	Debit	DSL	No	No	6	Yes
11026	57	21.06	1200.42	Two year	Debit	Fiber	No	Yes	3	No
11027	19	107.14	2035.66	One year	UPI	Fiber	No	No	2	No
11028	71	73.53	5220.63	Month-to-month	Credit	None	No	Yes	3	Yes
11029	31	117.54	3643.74	Month-to-month	Cash	DSL	No	No	0	Yes
11030	40	91.47	3658.8	Month-to-month	Cash	DSL	No	Yes	0	Yes
11031	14	28.04	392.56	Month-to-month	Debit	Fiber	No	Yes	0	No
11032	37	78.82	2916.34	Month-to-month	UPI	Fiber	No	No	4	Yes
11033	44	21.71	955.24	One year	Credit	DSL	No	Yes	3	No
11034	9	75.78	682.02	Month-to-month	Cash	DSL	Yes	Yes	0	Yes
11035	58	55.02	3191.16	Month-to-month	Cash	Fiber	No	No	1	No
11036	20	84.33	1686.6	One year	Cash	None	No	Yes	1	No
11037	50	74.16	3708	Two year	Credit	Fiber	No	Yes	1	No
11038	20	46.14	922.8	One year	Credit	Fiber	No	No	2	No
11039	36	36.24	1304.64	Month-to-month	Debit	DSL	No	Yes	2	No
11040	27	60.47	1632.69	Month-to-month	Debit	Fiber	Yes	Yes	0	No
11041	72	118.68	8544.96	One year	UPI	Fiber	Yes	No	2	No
11042	32	63.57	2034.24	Month-to-month	UPI	DSL	No	Yes	3	Yes
11043	1	94.88	94.88	One year	UPI	Fiber	Yes	No	4	No
11044	17	25.7	436.9	Month-to-month	UPI	Fiber	Yes	Yes	0	No
11045	9	57.89	521.01	One year	UPI	DSL	No	Yes	0	No
11046	45	78.03	3511.35	Month-to-month	Debit	Fiber	Yes	No	0	No
11047	66	95.12	6277.92	Month-to-month	Credit	DSL	Yes	Yes	0	No
11048	32	72.84	2330.88	Month-to-month	Cash	DSL	Yes	No	1	Yes
11049	45	71.53	3218.85	One year	Credit	DSL	No	No	2	No
11050	9	96.39	867.51	Month-to-month	Debit	Fiber	No	Yes	2	Yes
11051	30	51.33	1539.9	Month-to-month	Cash	None	No	Yes	0	Yes
11052	38	29.06	1104.28	One year	Cash	DSL	Yes	No	1	No
11053	60	54.72	3283.2	Month-to-month	Credit	Fiber	No	No	1	No
11054	1	35.9	35.9	Two year	Cash	Fiber	No	No	0	No
11055	5	116.59	582.95	Two year	Debit	Fiber	No	No	3	Yes
11056	63	77.75	4898.25	Month-to-month	Cash	None	Yes	Yes	1	No
11057	36	64.66	2327.76	Month-to-month	Credit	Fiber	No	No	0	Yes
11058	65	111.21	7228.65	Month-to-month	Credit	Fiber	No	No	3	No
11059	24	110.04	2640.96	One year	UPI	Fiber	No	Yes	0	No
11060	4	61.57	246.28	Two year	Debit	None	No	No	3	No
11061	68	107.47	7307.96	One year	Cash	Fiber	No	Yes	2	No
11062	25	26.4	660	Month-to-month	Cash	Fiber	Yes	No	0	No
11063	7	108.57	759.99	Month-to-month	Cash	Fiber	No	No	1	Yes
11064	13	51.06	663.78	Month-to-month	Credit	DSL	Yes	No	3	No
11065	68	76.51	5202.68	One year	Debit	Fiber	Yes	No	0	No
11066	43	46.97	2019.71	Two year	Cash	None	No	No	1	No
11067	57	118.48	6753.36	One year	Debit	DSL	Yes	Yes	2	Yes
11068	36	27.18	978.48	One year	Cash	Fiber	No	No	0	No
11069	14	64.7	905.8	Month-to-month	UPI	None	No	No	3	Yes
11070	72	82.1	5911.2	Month-to-month	UPI	Fiber	No	No	2	Yes
11071	27	81.56	2202.12	Month-to-month	UPI	Fiber	No	No	4	Yes
11072	37	93.88	3473.56	Two year	Credit	Fiber	Yes	No	4	No
11073	71	92.44	6563.24	Month-to-month	Cash	DSL	No	Yes	0	Yes
11074	25	99.31	2482.75	One year	Credit	DSL	No	No	1	No
11075	67	43.43	2909.81	One year	Credit	Fiber	Yes	Yes	0	No
11076	4	57.05	228.2	One year	Credit	Fiber	No	Yes	3	Yes
11077	16	58.2	931.2	Month-to-month	UPI	DSL	Yes	No	1	No
11078	19	115.58	2196.02	Month-to-month	Debit	DSL	No	Yes	1	Yes
11079	29	60.93	1766.97	One year	Debit	DSL	Yes	No	2	No
11080	51	42.19	2151.69	Two year	Debit	DSL	No	Yes	1	No
11081	18	83.23	1498.14	Month-to-month	Cash	DSL	Yes	No	2	No
11082	58	62.73	3638.34	Month-to-month	Credit	Fiber	Yes	No	1	No
11083	44	45.01	1980.44	Month-to-month	Credit	None	No	No	0	No
11084	16	91.51	1464.16	Month-to-month	Cash	None	Yes	No	2	Yes
11085	65	39.19	2547.35	Two year	Credit	DSL	No	No	2	No
11086	2	83.34	166.68	One year	Debit	Fiber	Yes	No	2	Yes
11087	56	63.05	3530.8	Month-to-month	Credit	None	No	No	1	No
11088	28	51.92	1453.76	One year	Cash	Fiber	No	Yes	3	No
11089	65	114.6	7449	Month-to-month	Cash	DSL	No	Yes	3	Yes
11090	5	52.44	262.2	Month-to-month	Debit	Fiber	No	Yes	3	Yes
11091	22	54.75	1204.5	Month-to-month	Credit	DSL	No	No	1	No
11092	13	107.06	1391.78	One year	Cash	DSL	No	Yes	1	No
11093	65	32.9	2138.5	Two year	Cash	DSL	No	No	0	No
11094	16	30.81	492.96	Month-to-month	Cash	DSL	No	No	2	No
11095	64	48.27	3089.28	Month-to-month	Debit	None	No	Yes	2	No
11096	32	79.16	2533.12	Month-to-month	Credit	Fiber	Yes	Yes	1	No
11097	51	58.43	2979.93	Month-to-month	UPI	Fiber	No	Yes	1	No
11098	58	80.86	4689.88	Month-to-month	Credit	DSL	No	No	3	Yes
11099	46	35.98	1655.08	Month-to-month	Debit	DSL	Yes	No	2	No
11100	52	46.15	2399.8	Month-to-month	Debit	DSL	No	No	2	No
11101	63	76.52	4820.76	One year	Cash	DSL	No	Yes	2	No
11102	60	41.71	2502.6	Month-to-month	Cash	Fiber	Yes	No	1	Yes
11103	65	62.28	4048.2	Month-to-month	Debit	Fiber	No	No	1	No
11104	55	77.26	4249.3	Month-to-month	UPI	Fiber	No	No	1	No
11105	57	117.37	6690.09	Month-to-month	UPI	Fiber	No	No	0	Yes
11106	71	27.99	1987.29	Month-to-month	Debit	Fiber	Yes	Yes	3	No
11107	26	66.04	1717.04	Two year	Cash	Fiber	No	No	3	No
11108	12	59.63	715.56	Month-to-month	Debit	Fiber	Yes	No	3	No
11109	71	102.42	7271.82	Month-to-month	Cash	DSL	No	No	1	No
11110	46	110.03	5061.38	Month-to-month	Cash	Fiber	Yes	No	2	Yes
11111	47	110.7	5202.9	Month-to-month	Debit	DSL	No	No	0	No
11112	38	57.51	2185.38	Month-to-month	Credit	None	No	No	3	Yes
11113	21	50.47	1059.87	Two year	Debit	None	No	No	1	No
11114	14	64.91	908.74	Month-to-month	Credit	Fiber	Yes	No	3	No
11115	2	54.4	108.8	Month-to-month	UPI	Fiber	Yes	No	3	Yes
11116	72	91.89	6616.08	Month-to-month	Cash	DSL	No	Yes	2	Yes
11117	70	41.36	2895.2	One year	UPI	DSL	No	Yes	2	No
11118	33	85.87	2833.71	Month-to-month	Cash	Fiber	No	No	3	Yes
11119	6	112.7	676.2	Month-to-month	Cash	DSL	Yes	No	2	No
11120	37	47.99	1775.63	Month-to-month	Debit	Fiber	Yes	Yes	1	No
11121	14	87.69	1227.66	Month-to-month	Cash	DSL	Yes	Yes	1	No
11122	37	34.36	1271.32	Month-to-month	UPI	DSL	No	No	3	Yes
11123	8	32.14	257.12	Month-to-month	Cash	Fiber	Yes	No	1	No
11124	13	31.56	410.28	Month-to-month	Credit	DSL	No	Yes	2	Yes
11125	40	33.85	1354	Month-to-month	Credit	Fiber	No	No	3	No
11126	58	41.62	2413.96	Month-to-month	Debit	None	No	Yes	2	No
11127	18	76.28	1373.04	One year	Debit	DSL	No	No	0	No
11128	57	96.7	5511.9	Two year	Cash	Fiber	No	No	5	Yes
11129	38	32.69	1242.22	Two year	UPI	Fiber	No	Yes	4	No
11130	32	107	3424	Month-to-month	Debit	DSL	No	No	2	Yes
11131	66	104.27	6881.82	One year	Debit	Fiber	No	Yes	0	No
11132	25	92.74	2318.5	One year	Debit	None	No	No	2	No
11133	58	62.6	3630.8	Month-to-month	Credit	DSL	No	Yes	1	No
11134	33	20.16	665.28	Month-to-month	UPI	Fiber	No	No	0	No
11135	66	93.48	6169.68	Month-to-month	Debit	Fiber	No	Yes	0	Yes
11136	30	107.9	3237	Two year	Cash	Fiber	No	No	2	No
11137	34	53.53	1820.02	Month-to-month	Debit	DSL	No	No	1	No
11138	69	91.8	6334.2	Month-to-month	Debit	Fiber	No	Yes	0	Yes
11139	48	26.2	1257.6	One year	Credit	DSL	Yes	No	2	No
11140	40	90.95	3638	One year	Credit	None	No	No	0	Yes
11141	51	26.83	1368.33	Month-to-month	Debit	DSL	No	No	0	Yes
11142	13	78.72	1023.36	One year	UPI	None	No	Yes	1	Yes
11143	31	79.76	2472.56	Month-to-month	Credit	Fiber	No	No	1	No
11144	39	50.22	1958.58	Two year	Debit	Fiber	No	Yes	4	Yes
11145	63	27.91	1758.33	Month-to-month	UPI	DSL	Yes	No	2	No
11146	48	114.93	5516.64	Month-to-month	Debit	Fiber	Yes	No	0	No
11147	48	73.56	3530.88	Month-to-month	UPI	Fiber	No	Yes	0	No
11148	61	77.98	4756.78	One year	Cash	Fiber	Yes	No	1	No
11149	12	81.5	978	Two year	Credit	DSL	No	Yes	1	No
11150	56	109.1	6109.6	Month-to-month	Cash	DSL	No	No	0	Yes
11151	18	26.03	468.54	Month-to-month	UPI	DSL	No	Yes	5	Yes
11152	27	109.33	2951.91	Month-to-month	Credit	Fiber	No	Yes	1	Yes
11153	28	43.97	1231.16	Month-to-month	Credit	None	No	Yes	2	No
11154	52	27.8	1445.6	One year	Cash	DSL	No	Yes	1	No
11155	16	85.73	1371.68	Month-to-month	UPI	Fiber	No	Yes	0	Yes
11156	58	117.7	6826.6	Month-to-month	Credit	Fiber	No	No	1	Yes
11157	9	25.72	231.48	Two year	UPI	Fiber	Yes	Yes	2	Yes
11158	26	62.61	1627.86	Month-to-month	UPI	Fiber	No	Yes	4	Yes
11159	28	72.98	2043.44	Month-to-month	Credit	None	Yes	Yes	1	No
11160	36	45.21	1627.56	Month-to-month	Credit	DSL	No	No	1	No
11161	9	118.29	1064.61	Two year	Credit	Fiber	No	Yes	2	No
11162	47	84.1	3952.7	Month-to-month	Cash	Fiber	Yes	No	2	No
11163	51	104.44	5326.44	Month-to-month	Credit	DSL	Yes	No	1	No
11164	57	61.58	3510.06	Month-to-month	Credit	Fiber	Yes	Yes	0	No
11165	32	55.4	1772.8	One year	Debit	Fiber	No	No	3	No
11166	67	75.32	5046.44	One year	Debit	DSL	No	No	1	No
11167	57	63.53	3621.21	Month-to-month	Cash	Fiber	Yes	Yes	2	No
11168	54	91.49	4940.46	Two year	Cash	Fiber	No	Yes	1	No
11169	16	46.58	745.28	Month-to-month	Debit	Fiber	Yes	No	2	Yes
11170	62	64.96	4027.52	Month-to-month	Cash	Fiber	No	No	1	No
11171	56	109.51	6132.56	Month-to-month	Debit	DSL	No	Yes	2	Yes
11172	23	95.61	2199.03	One year	Debit	Fiber	Yes	No	1	Yes
11173	17	36.81	625.77	Month-to-month	UPI	DSL	Yes	Yes	2	Yes
11174	38	108.69	4130.22	Two year	Cash	DSL	No	No	3	Yes
11175	72	78.9	5680.8	Month-to-month	Credit	Fiber	No	No	0	No
11176	30	87.93	2637.9	Two year	Debit	DSL	No	Yes	2	Yes
11177	58	49.43	2866.94	Month-to-month	UPI	Fiber	No	No	1	No
11178	22	64.15	1411.3	Two year	UPI	DSL	No	Yes	2	Yes
11179	17	100.68	1711.56	Month-to-month	Debit	DSL	No	Yes	3	Yes
11180	15	53.07	796.05	Month-to-month	Cash	Fiber	No	Yes	2	No
11181	48	36.51	1752.48	Month-to-month	Debit	DSL	Yes	No	0	No
11182	32	57.83	1850.56	Month-to-month	Cash	DSL	Yes	No	0	No
11183	40	26.92	1076.8	Two year	Debit	DSL	Yes	Yes	0	No
11184	57	91.79	5232.03	Month-to-month	Debit	DSL	No	Yes	2	Yes
11185	58	34.77	2016.66	Month-to-month	UPI	DSL	No	Yes	2	No
11186	16	48.51	776.16	Month-to-month	Credit	DSL	Yes	No	0	No
11187	28	108.11	3027.08	One year	Credit	None	No	No	1	No
11188	1	74.05	74.05	Month-to-month	UPI	Fiber	No	Yes	2	Yes
11189	41	52.13	2137.33	Month-to-month	Cash	Fiber	Yes	No	0	No
11190	48	74.77	3588.96	Two year	Debit	DSL	No	Yes	2	No
11191	31	41.83	1296.73	Two year	Cash	DSL	No	No	2	Yes
11192	36	22.52	810.72	One year	Credit	Fiber	No	No	4	No
11193	33	80.37	2652.21	Month-to-month	Cash	DSL	No	No	1	Yes
11194	33	91.41	3016.53	Month-to-month	Debit	Fiber	No	No	2	Yes
11195	23	107.98	2483.54	One year	Credit	Fiber	No	Yes	2	Yes
11196	60	97.19	5831.4	One year	Cash	Fiber	Yes	Yes	0	Yes
11197	30	112.67	3380.1	Two year	Cash	Fiber	Yes	No	1	Yes
11198	45	118.6	5337	Month-to-month	Cash	Fiber	No	Yes	3	Yes
11199	39	94.49	3685.11	One year	Credit	Fiber	No	Yes	3	Yes
11200	45	106.79	4805.55	One year	Credit	None	Yes	No	3	Yes
11201	12	87.37	1048.44	Two year	Cash	DSL	Yes	No	2	No
11202	32	37.09	1186.88	Month-to-month	UPI	Fiber	Yes	No	1	No
11203	56	38.17	2137.52	Month-to-month	Debit	DSL	Yes	Yes	1	Yes
11204	24	31.03	744.72	Month-to-month	Credit	Fiber	No	No	0	No
11205	13	114.3	1485.9	One year	Credit	DSL	No	No	2	Yes
11206	20	87.28	1745.6	Month-to-month	Credit	Fiber	No	Yes	0	No
11207	56	98.99	5543.44	Two year	Debit	None	No	No	0	No
11208	53	53.12	2815.36	Month-to-month	Credit	DSL	No	No	0	No
11209	68	66.04	4490.72	Month-to-month	UPI	DSL	No	No	2	No
11210	54	23.98	1294.92	Month-to-month	Credit	Fiber	Yes	No	1	No
11211	34	108.9	3702.6	Two year	Credit	DSL	No	No	1	No
11212	28	105.3	2948.4	One year	UPI	DSL	No	No	2	No
