tenure,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn
70,28.09,1966.3,Two year,UPI,DSL,No,Yes,2,0
43,37.14,1597.02,Two year,UPI,Fiber,Yes,Yes,5,1
16,67.12,1073.92,Month-to-month,Debit,DSL,Yes,No,2,0
59,109.17,6441.03,One year,Debit,,Yes,Yes,0,0
53,77.52,4108.56,Month-to-month,Cash,DSL,Yes,No,1,0
19,104.21,1979.99,Month-to-month,Debit,Fiber,No,No,1,1
41,71.76,2942.16,Month-to-month,Cash,DSL,No,Yes,4,1
47,98.55,4631.85,Month-to-month,UPI,Fiber,No,No,0,0
54,52.58,2839.32,One year,Credit,Fiber,No,Yes,1,0
55,101.51,5583.05,Month-to-month,Credit,DSL,No,Yes,2,1
19,60.17,1143.23,Month-to-month,Cash,Fiber,No,Yes,0,0
62,75.88,4704.56,One year,Cash,Fiber,No,No,2,0
59,37.59,2217.81,Month-to-month,Debit,Fiber,Yes,Yes,0,1
65,112.04,7282.6,One year,Debit,DSL,Yes,No,2,0
68,90.15,6130.2,Month-to-month,Debit,Fiber,No,No,2,1
28,105.89,2964.92,Month-to-month,Credit,Fiber,No,No,2,1
18,40.79,734.22,Month-to-month,Debit,Fiber,No,No,2,1
26,26.77,696.02,Month-to-month,Debit,,Yes,No,0,0
19,53.72,1020.68,Month-to-month,UPI,,Yes,No,1,0
55,71.67,3941.85,Month-to-month,Cash,Fiber,No,No,2,0
57,100.24,5713.68,Month-to-month,Debit,Fiber,No,No,1,1
6,59.77,358.62,Month-to-month,UPI,Fiber,No,No,2,1
1,47.0,47.0,Month-to-month,Credit,Fiber,No,No,1,1
8,57.25,458.0,Month-to-month,Debit,DSL,Yes,No,0,0
51,90.36,4608.36,One year,Credit,DSL,No,No,2,0
25,53.62,1340.5,Month-to-month,Credit,Fiber,No,Yes,4,1
47,117.92,5542.24,Month-to-month,Credit,Fiber,No,No,1,1
55,37.5,2062.5,Month-to-month,Credit,,No,Yes,3,1
64,95.31,6099.84,One year,Cash,DSL,No,Yes,0,0
10,78.92,789.2,One year,Credit,Fiber,Yes,Yes,1,0
56,43.31,2425.36,Month-to-month,UPI,DSL,No,Yes,0,0
12,95.36,1144.32,Two year,UPI,DSL,No,Yes,4,1
33,64.75,2136.75,Two year,Credit,Fiber,No,Yes,1,1
71,88.24,6265.04,Month-to-month,Credit,DSL,No,No,1,1
17,86.23,1465.91,Month-to-month,Cash,Fiber,Yes,No,2,0
61,31.06,1894.66,Month-to-month,Debit,DSL,Yes,No,0,0
10,104.0,1040.0,One year,Credit,Fiber,Yes,No,1,1
31,88.15,2732.65,Month-to-month,UPI,,No,Yes,4,1
60,98.06,5883.6,Month-to-month,UPI,DSL,No,No,1,1
70,64.78,4534.6,Two year,Cash,Fiber,Yes,No,4,0
17,39.51,671.67,Month-to-month,UPI,DSL,No,No,0,0
50,52.62,2631.0,One year,UPI,DSL,Yes,Yes,1,1
37,110.15,4075.55,One year,Credit,DSL,No,Yes,3,0
62,113.8,7055.6,One year,Cash,DSL,No,No,2,0
72,68.19,4909.68,Month-to-month,UPI,Fiber,Yes,Yes,1,0
29,49.88,1446.52,Month-to-month,UPI,DSL,No,Yes,2,0
32,93.03,2976.96,One year,Cash,DSL,No,Yes,1,1
11,96.6,1062.6,Month-to-month,Cash,Fiber,No,Yes,1,1
6,101.55,609.3,Month-to-month,UPI,Fiber,Yes,Yes,2,0
35,23.11,808.85,Month-to-month,Debit,,Yes,No,1,1
33,20.97,692.01,Two year,Credit,DSL,Yes,Yes,2,0
18,55.72,1002.96,Two year,UPI,,No,Yes,1,0
37,35.25,1304.25,One year,UPI,Fiber,Yes,Yes,1,0
13,100.5,1306.5,Two year,Credit,Fiber,No,Yes,1,0
64,73.28,4689.92,Month-to-month,UPI,Fiber,No,Yes,2,0
1,102.53,102.53,Month-to-month,UPI,Fiber,Yes,Yes,2,1
63,37.69,2374.47,Month-to-month,Cash,Fiber,No,No,1,0
34,82.72,2812.48,One year,UPI,Fiber,Yes,No,1,0
10,78.02,780.2,Two year,Debit,DSL,Yes,No,2,0
7,54.04,378.28,Month-to-month,Cash,DSL,No,Yes,3,1
56,71.71,4015.76,Month-to-month,UPI,Fiber,Yes,Yes,2,0
37,78.9,2919.3,One year,UPI,Fiber,No,No,2,1
29,108.95,3159.55,One year,Credit,Fiber,Yes,Yes,3,0
12,25.56,306.72,Month-to-month,Credit,Fiber,No,Yes,4,0
17,102.34,1739.78,Two year,Debit,DSL,Yes,No,2,0
48,118.02,5664.96,Month-to-month,Credit,Fiber,No,Yes,3,1
26,93.18,2422.68,Month-to-month,Credit,Fiber,Yes,Yes,3,0
12,93.73,1124.76,Month-to-month,Debit,DSL,No,No,1,1
21,41.8,877.8,One year,UPI,DSL,No,No,3,0
42,72.31,3037.02,Two year,Credit,DSL,Yes,Yes,1,0
61,90.59,5525.99,Two year,Credit,Fiber,No,Yes,2,1
58,80.23,4653.34,One year,Debit,,Yes,No,1,0
54,58.51,3159.54,Month-to-month,Credit,Fiber,No,Yes,4,1
34,114.01,3876.34,Month-to-month,Cash,DSL,No,No,6,1
7,71.4,499.8,Two year,Credit,Fiber,Yes,No,1,0
35,116.99,4094.65,Month-to-month,UPI,Fiber,No,Yes,2,0
15,76.39,1145.85,Month-to-month,Debit,DSL,Yes,No,1,1
65,99.34,6457.1,One year,UPI,Fiber,No,No,0,0
25,94.2,2355.0,Month-to-month,UPI,Fiber,No,Yes,4,1
59,86.08,5078.72,Month-to-month,UPI,DSL,Yes,No,1,1
6,21.45,128.7,Month-to-month,Debit,,Yes,Yes,2,0
52,27.74,1442.48,Two year,Cash,Fiber,No,Yes,0,1
21,78.15,1641.15,Two year,Credit,Fiber,No,No,1,0
71,111.18,7893.78,Month-to-month,UPI,DSL,No,No,2,1
32,80.11,2563.52,Two year,Debit,,Yes,Yes,1,0
53,43.6,2310.8,Month-to-month,Credit,DSL,No,Yes,2,0
59,52.02,3069.18,One year,Debit,Fiber,Yes,No,1,1
69,82.32,5680.08,Month-to-month,UPI,DSL,No,No,2,1
62,79.71,4942.02,One year,Debit,Fiber,Yes,Yes,0,0
4,115.57,462.28,Two year,UPI,DSL,No,No,1,1
18,72.91,1312.38,Month-to-month,Debit,Fiber,No,Yes,0,1
56,55.5,3108.0,Two year,UPI,DSL,No,No,1,0
24,72.5,1740.0,Month-to-month,Credit,DSL,No,No,0,0
66,98.62,6508.92,One year,Debit,DSL,Yes,Yes,1,0
13,74.04,962.52,Month-to-month,Debit,DSL,No,Yes,0,0
62,52.61,3261.82,Two year,Credit,Fiber,No,Yes,4,0
54,53.86,2908.44,Month-to-month,UPI,DSL,No,No,2,1
15,95.68,1435.2,Month-to-month,Cash,Fiber,Yes,No,2,0
69,26.64,1838.16,Two year,UPI,Fiber,No,No,1,0
3,47.48,142.44,One year,UPI,DSL,Yes,No,2,0
37,35.3,1306.1,One year,Credit,Fiber,Yes,No,3,0
37,114.47,4235.39,One year,Cash,DSL,No,No,0,0
3,29.01,87.03,Month-to-month,Debit,Fiber,No,No,0,1
63,95.82,6036.66,Two year,Cash,Fiber,No,No,2,0
35,83.04,2906.4,One year,Debit,Fiber,No,No,1,1
52,83.28,4330.56,Month-to-month,Debit,Fiber,No,Yes,0,1
28,96.34,2697.52,One year,Credit,,Yes,No,2,0
18,60.05,1080.9,Two year,UPI,Fiber,No,Yes,1,0
36,60.07,2162.52,Two year,UPI,DSL,No,No,1,0
33,48.87,1612.71,Month-to-month,Cash,Fiber,No,Yes,0,0
64,79.78,5105.92,One year,UPI,DSL,No,Yes,1,0
26,112.98,2937.48,Two year,Debit,DSL,No,No,1,0
48,112.4,5395.2,Month-to-month,Credit,,Yes,No,1,0
40,90.3,3612.0,Two year,UPI,Fiber,No,No,0,0
17,110.62,1880.54,Month-to-month,UPI,Fiber,No,Yes,1,1
40,116.35,4654.0,Month-to-month,Debit,DSL,No,No,0,1
7,99.51,696.57,Month-to-month,Cash,,No,No,3,1
57,60.78,3464.46,Month-to-month,UPI,Fiber,Yes,No,1,0
8,68.32,546.56,Month-to-month,Debit,,Yes,Yes,1,0
56,113.13,6335.28,One year,Cash,Fiber,No,Yes,3,1
31,87.0,2697.0,Month-to-month,UPI,DSL,No,No,1,1
59,102.07,6022.13,One year,Debit,DSL,No,No,1,0
58,31.61,1833.38,Month-to-month,Debit,,Yes,Yes,1,0
12,39.39,472.68,Two year,UPI,Fiber,No,Yes,5,0
48,54.41,2611.68,Two year,Debit,Fiber,No,No,4,0
31,38.82,1203.42,Month-to-month,UPI,DSL,Yes,No,1,0
63,110.65,6970.95,One year,UPI,Fiber,No,Yes,1,0
39,41.69,1625.91,Two year,Cash,DSL,No,No,2,0
20,75.72,1514.4,One year,Credit,DSL,No,No,0,0
48,28.55,1370.4,Month-to-month,UPI,DSL,Yes,No,1,0
71,35.5,2520.5,Month-to-month,UPI,Fiber,Yes,Yes,0,0
54,44.74,2415.96,Two year,Cash,Fiber,Yes,Yes,1,0
71,118.29,8398.59,Month-to-month,Credit,DSL,No,No,0,1
29,99.71,2891.59,Month-to-month,Credit,DSL,No,No,1,0
48,87.36,4193.28,Month-to-month,Debit,Fiber,No,No,2,1
56,111.63,6251.28,Month-to-month,Credit,DSL,No,Yes,0,1
17,115.62,1965.54,One year,Credit,DSL,No,Yes,1,0
9,65.36,588.24,One year,Debit,DSL,No,Yes,1,0
34,52.77,1794.18,Month-to-month,Credit,DSL,No,Yes,2,0
45,51.53,2318.85,Month-to-month,Cash,DSL,No,No,0,0
9,23.57,212.13,Month-to-month,UPI,DSL,No,No,0,0
7,47.96,335.72,Month-to-month,Cash,DSL,No,No,3,0
16,55.5,888.0,One year,Credit,Fiber,Yes,No,1,0
19,23.69,450.11,Month-to-month,Debit,DSL,Yes,Yes,1,0
6,108.26,649.56,Month-to-month,Cash,DSL,Yes,No,0,0
11,104.79,1152.69,One year,Cash,Fiber,No,No,1,0
61,45.15,2754.15,Two year,UPI,Fiber,No,No,3,0
42,100.26,4210.92,Month-to-month,Debit,Fiber,No,No,1,1
13,99.62,1295.06,Month-to-month,Cash,Fiber,Yes,Yes,1,0
12,53.5,642.0,Month-to-month,Credit,DSL,No,Yes,2,0
20,89.71,1794.2,Month-to-month,UPI,Fiber,No,Yes,1,1
50,48.99,2449.5,Two year,Cash,,No,No,3,1
36,27.03,973.08,Month-to-month,Credit,Fiber,No,Yes,1,0
69,70.48,4863.12,Month-to-month,Cash,,No,Yes,0,0
37,63.83,2361.71,Month-to-month,Cash,Fiber,No,No,2,0
12,33.82,405.84,Two year,Debit,Fiber,No,Yes,2,0
40,69.06,2762.4,One year,Cash,Fiber,No,No,0,0
54,114.94,6206.76,Month-to-month,Debit,DSL,No,No,0,1
2,93.14,186.28,One year,Credit,DSL,No,Yes,1,1
50,93.89,4694.5,Month-to-month,Debit,Fiber,Yes,Yes,0,0
41,95.76,3926.16,Two year,Credit,Fiber,Yes,No,2,0
45,94.46,4250.7,Month-to-month,Debit,Fiber,No,No,2,1
9,21.99,197.91,Month-to-month,Debit,Fiber,Yes,No,0,1
62,112.47,6973.14,Two year,Debit,Fiber,No,No,0,0
47,103.01,4841.47,Two year,Debit,Fiber,No,Yes,1,0
5,47.46,237.3,Month-to-month,UPI,DSL,No,Yes,0,1
1,75.27,75.27,Month-to-month,Cash,DSL,No,Yes,2,1
44,81.5,3586.0,Two year,UPI,DSL,No,No,0,1
22,33.19,730.18,Two year,Credit,,No,Yes,1,0
38,45.4,1725.2,Two year,Credit,Fiber,No,No,2,1
19,22.33,424.27,Month-to-month,Cash,Fiber,Yes,Yes,2,0
31,106.4,3298.4,One year,Credit,Fiber,Yes,No,0,0
67,22.49,1506.83,Month-to-month,Credit,Fiber,No,Yes,0,0
42,51.87,2178.54,Month-to-month,Debit,DSL,No,No,4,1
26,27.82,723.32,Month-to-month,Cash,DSL,No,No,2,0
13,98.14,1275.82,Month-to-month,Debit,Fiber,No,No,1,1
58,112.5,6525.0,One year,Cash,DSL,No,No,1,0
18,76.28,1373.04,Month-to-month,Debit,Fiber,No,Yes,1,0
67,33.96,2275.32,Month-to-month,Cash,Fiber,No,No,0,0
3,75.82,227.46,Month-to-month,Credit,Fiber,No,Yes,0,0
55,97.03,5336.65,Two year,UPI,DSL,No,No,0,0
58,91.84,5326.72,Month-to-month,Credit,DSL,Yes,Yes,1,0
63,94.17,5932.71,Month-to-month,Cash,Fiber,No,No,1,0
52,47.92,2491.84,One year,UPI,DSL,No,Yes,3,1
24,27.37,656.88,One year,UPI,DSL,Yes,No,1,0
72,34.9,2512.8,One year,Debit,Fiber,No,No,2,0
9,115.55,1039.95,Two year,Cash,DSL,No,No,0,0
37,81.35,3009.95,Month-to-month,Debit,Fiber,Yes,No,0,0
53,92.79,4917.87,Month-to-month,Cash,Fiber,No,Yes,1,1
24,109.91,2637.84,One year,Credit,,No,No,3,1
21,105.28,2210.88,One year,Cash,DSL,Yes,No,2,0
40,41.84,1673.6,Month-to-month,Credit,Fiber,No,No,1,0
62,25.81,1600.22,Month-to-month,UPI,DSL,No,No,2,0
70,112.51,7875.7,Two year,UPI,DSL,No,No,0,0
69,118.17,8153.73,Two year,Debit,DSL,No,Yes,2,0
14,76.73,1074.22,Month-to-month,UPI,DSL,Yes,No,0,1
42,108.84,4571.28,Month-to-month,UPI,Fiber,Yes,No,1,0
50,43.18,2159.0,One year,Credit,DSL,No,No,1,1
61,31.1,1897.1,Month-to-month,Cash,DSL,Yes,No,4,1
4,69.98,279.92,Month-to-month,Credit,,No,No,1,1
72,101.12,7280.64,Month-to-month,UPI,DSL,No,No,2,1
17,85.47,1452.99,Month-to-month,Cash,DSL,Yes,Yes,2,0
57,83.73,4772.61,Two year,UPI,DSL,No,Yes,1,0
48,21.75,1044.0,One year,UPI,,No,Yes,4,0
44,51.75,2277.0,Month-to-month,Credit,DSL,No,No,0,1
45,113.95,5127.75,Month-to-month,Cash,Fiber,No,No,2,1
33,33.43,1103.19,One year,Credit,Fiber,No,No,0,0
31,92.64,2871.84,Month-to-month,Debit,,No,Yes,1,1
47,95.93,4508.71,One year,Debit,DSL,No,Yes,3,1
6,93.28,559.68,Month-to-month,Debit,DSL,Yes,No,2,0
72,118.93,8562.96,Month-to-month,Debit,Fiber,No,Yes,2,0
71,60.92,4325.32,Month-to-month,Credit,DSL,No,Yes,2,0
34,88.22,2999.48,One year,Debit,Fiber,Yes,No,0,0
53,39.37,2086.61,One year,Credit,Fiber,No,Yes,3,0
14,59.97,839.58,Month-to-month,Cash,DSL,No,Yes,2,0
16,69.16,1106.56,Month-to-month,Cash,Fiber,No,No,4,1
43,41.48,1783.64,Month-to-month,Credit,DSL,No,No,3,0
12,110.68,1328.16,Month-to-month,Cash,Fiber,No,Yes,1,1
70,91.62,6413.4,One year,Debit,DSL,No,Yes,5,1
19,48.38,919.22,Month-to-month,Credit,Fiber,Yes,Yes,0,0
41,33.5,1373.5,Month-to-month,UPI,DSL,No,Yes,2,1
53,48.79,2585.87,Month-to-month,Cash,Fiber,No,No,3,1
29,82.3,2386.7,Month-to-month,Debit,DSL,No,No,4,1
70,102.64,7184.8,Two year,Debit,Fiber,Yes,No,1,1
59,70.32,4148.88,One year,UPI,DSL,No,No,3,0
64,30.25,1936.0,Month-to-month,Debit,DSL,No,No,0,0
24,44.93,1078.32,Month-to-month,Credit,DSL,No,Yes,4,1
16,54.51,872.16,One year,Cash,Fiber,Yes,Yes,1,0
52,83.61,4347.72,Two year,Credit,Fiber,No,No,1,0
6,44.66,267.96,Two year,Credit,DSL,No,Yes,1,0
37,43.39,1605.43,Month-to-month,Cash,Fiber,No,Yes,2,0
4,48.62,194.48,Month-to-month,Debit,Fiber,Yes,Yes,0,0
38,79.25,3011.5,Month-to-month,UPI,Fiber,No,No,3,1
41,69.26,2839.66,Month-to-month,UPI,Fiber,No,Yes,2,0
14,104.16,1458.24,Month-to-month,Debit,DSL,No,No,2,1
71,89.79,6375.09,Two year,Credit,Fiber,Yes,Yes,1,0
51,86.68,4420.68,One year,Cash,Fiber,No,No,2,0
65,35.47,2305.55,One year,Cash,DSL,No,Yes,0,0
52,25.52,1327.04,Month-to-month,Credit,Fiber,No,No,3,1
30,71.0,2130.0,Month-to-month,Debit,,No,No,2,1
57,27.16,1548.12,One year,Debit,Fiber,No,Yes,3,0
30,56.4,1692.0,One year,Credit,Fiber,No,No,1,0
42,22.61,949.62,Two year,Debit,Fiber,Yes,No,1,0
11,37.68,414.48,One year,UPI,Fiber,Yes,Yes,0,0
27,31.04,838.08,Month-to-month,UPI,DSL,No,No,2,0
24,100.1,2402.4,One year,Cash,Fiber,No,No,2,0
39,54.61,2129.79,Month-to-month,Debit,Fiber,Yes,No,1,0
72,27.88,2007.36,One year,Credit,DSL,No,No,3,0
18,46.55,837.9,Two year,UPI,DSL,Yes,No,0,0
45,88.28,3972.6,One year,Cash,Fiber,No,Yes,0,1
12,94.56,1134.72,Month-to-month,Debit,DSL,No,Yes,1,1
49,31.99,1567.51,One year,Credit,Fiber,Yes,Yes,0,1
31,97.86,3033.66,One year,Debit,,Yes,No,1,1
22,57.06,1255.32,Month-to-month,Cash,,No,No,0,0
44,87.94,3869.36,One year,Debit,,No,No,1,0
64,87.15,5577.6,Month-to-month,Debit,Fiber,Yes,Yes,0,0
25,99.36,2484.0,Month-to-month,Cash,,No,No,4,1
51,89.72,4575.72,One year,Debit,Fiber,No,Yes,5,1
7,23.89,167.23,One year,Debit,DSL,No,No,1,0
6,71.95,431.7,Two year,Credit,Fiber,No,No,1,0
24,36.62,878.88,Month-to-month,UPI,Fiber,Yes,Yes,2,0
19,117.0,2223.0,Month-to-month,Credit,Fiber,No,Yes,0,0
9,45.58,410.22,Month-to-month,Cash,Fiber,Yes,No,1,0
36,62.01,2232.36,Two year,UPI,Fiber,No,Yes,1,1
40,39.67,1586.8,Two year,Debit,,Yes,No,1,0
24,33.46,803.04,Month-to-month,Debit,Fiber,No,No,3,0
48,80.09,3844.32,Month-to-month,Cash,,Yes,No,0,1
63,69.32,4367.16,Month-to-month,Credit,Fiber,No,No,2,0
69,57.47,3965.43,One year,Credit,Fiber,No,No,1,0
53,28.54,1512.62,Month-to-month,UPI,DSL,No,Yes,1,0
54,93.6,5054.4,Month-to-month,Debit,DSL,Yes,Yes,2,1
42,20.59,864.78,Month-to-month,Credit,Fiber,No,No,4,1
45,65.77,2959.65,One year,Debit,,No,No,2,0
14,83.26,1165.64,Month-to-month,Debit,,No,Yes,3,1
29,63.07,1829.03,One year,Debit,DSL,No,No,1,1
6,32.62,195.72,Month-to-month,UPI,,Yes,No,2,0
7,97.82,684.74,Month-to-month,Cash,DSL,No,Yes,0,1
37,52.39,1938.43,Month-to-month,Debit,DSL,No,Yes,2,1
53,33.48,1774.44,Month-to-month,Cash,DSL,No,No,1,0
18,75.03,1350.54,Month-to-month,Cash,Fiber,No,No,1,0
38,21.92,832.96,Month-to-month,UPI,Fiber,No,No,1,0
59,52.41,3092.19,Month-to-month,Credit,Fiber,No,No,0,0
1,95.06,95.06,Two year,Cash,DSL,No,Yes,2,1
68,111.27,7566.36,Month-to-month,Cash,Fiber,No,No,4,1
44,79.17,3483.48,One year,Cash,Fiber,No,No,3,0
47,41.76,1962.72,Month-to-month,Credit,DSL,No,No,0,0
35,42.0,1470.0,Two year,Debit,,No,No,3,0
60,80.39,4823.4,Two year,Debit,Fiber,Yes,Yes,2,0
52,60.68,3155.36,One year,UPI,DSL,No,Yes,4,0
8,37.73,301.84,Month-to-month,Debit,DSL,No,No,4,1
41,98.74,4048.34,Month-to-month,Debit,DSL,Yes,No,3,0
3,40.02,120.06,Month-to-month,Debit,Fiber,Yes,Yes,0,0
69,52.16,3599.04,Month-to-month,UPI,DSL,No,No,2,0
14,26.14,365.96,Month-to-month,UPI,DSL,Yes,No,3,0
26,90.14,2343.64,Month-to-month,Debit,Fiber,Yes,Yes,1,0
70,47.53,3327.1,Two year,Debit,,No,No,2,0
58,43.29,2510.82,Month-to-month,Cash,Fiber,No,Yes,1,1
40,50.34,2013.6,Month-to-month,Credit,Fiber,Yes,No,2,0
51,107.41,5477.91,One year,UPI,DSL,No,Yes,4,0
5,71.8,359.0,Month-to-month,Credit,Fiber,No,No,1,1
32,35.79,1145.28,Month-to-month,Debit,DSL,Yes,No,1,0
1,97.45,97.45,Month-to-month,Debit,Fiber,Yes,Yes,3,1
54,40.85,2205.9,One year,Debit,DSL,No,Yes,0,0
11,61.25,673.75,Two year,Debit,Fiber,Yes,No,0,0
53,76.81,4070.93,Month-to-month,UPI,Fiber,No,Yes,0,0
8,78.44,627.52,Two year,Debit,Fiber,No,No,1,0
25,26.9,672.5,Two year,Credit,,No,Yes,1,0
40,103.68,4147.2,Month-to-month,Cash,Fiber,No,No,0,1
32,67.94,2174.08,Month-to-month,Cash,DSL,No,Yes,1,0
28,118.93,3330.04,One year,Credit,Fiber,No,No,0,0
3,91.74,275.22,Month-to-month,Credit,Fiber,No,Yes,2,0
62,119.26,7394.12,One year,Cash,DSL,Yes,No,1,0
27,65.35,1764.45,Month-to-month,UPI,DSL,No,No,1,1
45,34.08,1533.6,Month-to-month,Credit,DSL,No,Yes,4,1
25,92.73,2318.25,One year,UPI,Fiber,Yes,No,0,0
61,97.78,5964.58,One year,Cash,Fiber,Yes,No,1,0
44,105.28,4632.32,Month-to-month,UPI,DSL,No,No,2,1
46,50.14,2306.44,One year,Cash,Fiber,Yes,No,0,0
14,71.07,994.98,Month-to-month,Debit,DSL,No,Yes,2,0
8,105.75,846.0,Two year,UPI,Fiber,Yes,No,3,1
48,106.47,5110.56,Month-to-month,UPI,Fiber,Yes,No,0,0
14,22.57,315.98,One year,UPI,Fiber,Yes,No,1,0
65,87.09,5660.85,One year,Debit,DSL,No,No,3,1
7,80.17,561.19,Month-to-month,Debit,DSL,Yes,Yes,1,0
49,28.33,1388.17,Month-to-month,Debit,Fiber,Yes,No,1,0
55,113.01,6215.55,Month-to-month,Credit,Fiber,Yes,No,3,0
13,64.54,839.02,One year,Cash,Fiber,No,Yes,0,0
56,87.43,4896.08,Month-to-month,Credit,Fiber,No,Yes,1,1
56,108.28,6063.68,One year,UPI,DSL,Yes,No,2,0
15,33.01,495.15,Month-to-month,Cash,DSL,No,No,1,0
57,105.58,6018.06,Month-to-month,Credit,DSL,Yes,Yes,2,0
58,92.43,5360.94,Month-to-month,Debit,DSL,Yes,No,3,1
35,103.96,3638.6,Month-to-month,Credit,DSL,No,No,2,1
16,69.48,1111.68,One year,Debit,Fiber,No,Yes,2,0
8,23.35,186.8,Month-to-month,Credit,DSL,No,No,1,0
45,87.05,3917.25,One year,Debit,Fiber,No,No,0,0
40,57.45,2298.0,Month-to-month,Credit,Fiber,Yes,No,2,0
54,60.24,3252.96,Month-to-month,UPI,DSL,No,Yes,4,1
14,64.13,897.82,Month-to-month,Cash,DSL,No,No,2,1
59,69.29,4088.11,Month-to-month,Credit,,Yes,No,3,0
53,86.19,4568.07,One year,Credit,DSL,No,No,1,0
27,92.68,2502.36,Two year,Cash,DSL,Yes,Yes,0,0
47,97.68,4590.96,Month-to-month,UPI,DSL,No,No,2,1
6,87.16,522.96,Month-to-month,UPI,DSL,No,No,3,1
55,100.35,5519.25,Month-to-month,Debit,Fiber,No,No,3,1
44,32.21,1417.24,Month-to-month,UPI,Fiber,No,Yes,1,0
18,103.68,1866.24,Month-to-month,Cash,Fiber,No,No,2,1
16,58.73,939.68,Month-to-month,Credit,Fiber,Yes,Yes,3,0
12,72.88,874.56,Month-to-month,Cash,DSL,No,No,1,0
20,63.38,1267.6,Month-to-month,Debit,DSL,No,No,2,0
45,67.57,3040.65,One year,Credit,DSL,No,No,2,1
64,48.54,3106.56,Month-to-month,Debit,Fiber,Yes,No,0,0
59,37.0,2183.0,Month-to-month,Debit,Fiber,No,No,1,0
22,30.49,670.78,One year,UPI,Fiber,Yes,No,1,0
47,65.14,3061.58,Month-to-month,Credit,Fiber,No,No,0,0
29,32.53,943.37,Month-to-month,Debit,Fiber,No,Yes,2,0
45,44.5,2002.5,One year,Debit,Fiber,Yes,Yes,2,0
9,33.36,300.24,One year,Debit,Fiber,No,No,3,0
24,30.91,741.84,Month-to-month,Cash,DSL,No,No,0,0
15,108.25,1623.75,Month-to-month,Debit,,No,Yes,1,1
36,87.4,3146.4,Month-to-month,UPI,Fiber,Yes,No,2,0
13,112.38,1460.94,Month-to-month,UPI,DSL,No,No,2,1
44,84.4,3713.6,One year,Credit,DSL,No,No,1,0
71,104.4,7412.4,One year,Debit,DSL,No,No,1,0
72,75.53,5438.16,Month-to-month,Credit,,No,Yes,1,0
36,66.26,2385.36,Month-to-month,Credit,DSL,Yes,Yes,1,0
61,72.85,4443.85,Two year,UPI,DSL,No,Yes,0,0
40,52.02,2080.8,Month-to-month,Debit,Fiber,No,No,1,0
27,85.8,2316.6,One year,UPI,Fiber,No,No,3,1
1,109.72,109.72,Month-to-month,Cash,DSL,No,Yes,2,1
34,98.24,3340.16,Month-to-month,Debit,Fiber,No,No,1,1
68,66.2,4501.6,Month-to-month,Debit,Fiber,No,No,0,0
21,115.39,2423.19,Month-to-month,Credit,Fiber,Yes,No,0,0
33,118.54,3911.82,Month-to-month,Credit,DSL,Yes,Yes,0,0
7,69.31,485.17,Two year,UPI,Fiber,No,No,2,0
65,106.46,6919.9,Month-to-month,Cash,DSL,Yes,Yes,0,0
3,20.48,61.44,Month-to-month,UPI,Fiber,No,Yes,3,1
51,26.67,1360.17,Month-to-month,Cash,Fiber,No,No,2,0
54,22.24,1200.96,Month-to-month,Debit,,Yes,No,3,1
59,97.32,5741.88,Month-to-month,Credit,DSL,No,Yes,4,1
6,27.98,167.88,Two year,Credit,DSL,Yes,No,1,1
29,21.71,629.59,Month-to-month,Debit,Fiber,No,Yes,2,0
17,34.74,590.58,One year,Cash,Fiber,No,Yes,1,0
60,50.63,3037.8,Month-to-month,UPI,,Yes,Yes,2,0
22,66.47,1462.34,Month-to-month,Debit,Fiber,Yes,No,0,0
24,26.54,636.96,Month-to-month,Credit,Fiber,No,No,5,1
51,69.9,3564.9,One year,Cash,DSL,Yes,Yes,3,0
50,44.81,2240.5,Month-to-month,UPI,Fiber,Yes,No,1,0
11,47.44,521.84,Two year,Debit,DSL,No,No,3,0
56,102.19,5722.64,Month-to-month,Credit,Fiber,No,No,2,1
71,118.69,8426.99,Two year,Cash,,Yes,Yes,3,0
42,66.39,2788.38,Month-to-month,UPI,Fiber,No,No,1,0
39,52.18,2035.02,Month-to-month,Debit,Fiber,Yes,No,1,1
69,113.14,7806.66,Month-to-month,UPI,Fiber,Yes,Yes,1,0
48,70.04,3361.92,Month-to-month,Debit,DSL,Yes,Yes,1,0
57,93.04,5303.28,Month-to-month,Cash,DSL,No,Yes,1,1
21,61.37,1288.77,Month-to-month,Credit,,No,No,2,0
20,40.25,805.0,Month-to-month,Debit,Fiber,No,No,3,1
15,85.49,1282.35,Month-to-month,Debit,Fiber,No,No,0,1
69,86.48,5967.12,Month-to-month,Cash,Fiber,No,No,1,1
51,66.02,3367.02,Two year,Cash,DSL,Yes,Yes,1,0
62,46.99,2913.38,Month-to-month,Credit,Fiber,No,No,3,1
37,103.18,3817.66,Two year,Cash,,No,Yes,2,0
6,47.53,285.18,Two year,UPI,DSL,No,No,1,0
71,85.9,6098.9,Month-to-month,UPI,Fiber,No,Yes,2,0
26,58.4,1518.4,Month-to-month,Credit,Fiber,No,No,2,0
8,67.25,538.0,Month-to-month,Credit,Fiber,Yes,Yes,0,0
4,41.14,164.56,One year,Cash,DSL,Yes,Yes,1,0
21,84.95,1783.95,Month-to-month,UPI,DSL,Yes,Yes,1,0
31,42.58,1319.98,One year,Cash,Fiber,No,No,1,0
